id,y
1,79.8286514282
2,97.5060195923
3,78.7560882568
4,78.2969589233
5,116.342590332
8,94.6628799438
10,112.766601562
11,95.5886306763
12,116.53704071
14,96.3651351929
15,116.54107666
16,106.163703918
17,97.495300293
19,96.1049118042
20,105.776405334
21,96.91040802
22,116.797340393
23,97.4890441895
26,96.7541732788
28,96.2819900513
29,95.6821060181
33,95.6821060181
35,94.4386672974
41,95.1165542603
42,93.6906661987
43,117.149864197
45,104.212158203
46,103.761047363
51,94.0226211548
53,78.4918289185
55,113.745811462
56,93.450843811
57,103.898643494
58,94.3446273804
59,104.183349609
63,114.055999756
64,94.3683242798
65,106.371826172
69,93.848274231
71,94.6123046875
72,104.277809143
73,94.2554016113
76,104.13596344
77,104.690612793
78,116.490745544
82,94.3038711548
83,106.371826172
84,93.9281387329
85,103.843147278
87,112.349884033
88,95.0437393188
89,113.813392639
91,95.0737686157
93,94.927696228
94,104.091743469
95,93.9110946655
96,111.793907166
97,94.0176925659
98,113.261283875
99,94.1654968262
101,104.0703125
103,113.813392639
104,92.6497192383
105,112.930549622
110,94.8577880859
111,109.652610779
113,112.839347839
114,93.1065368652
115,113.408843994
117,113.795936584
120,94.0015563965
121,113.156196594
122,95.181098938
123,112.433891296
126,113.754425049
132,112.650657654
135,104.692115784
137,104.290565491
138,93.1675643921
140,93.5899963379
142,113.70880127
144,112.381011963
148,93.0576095581
149,113.739929199
155,96.2403945923
156,112.406005859
157,94.0176925659
162,113.207305908
163,94.8224411011
167,94.6990966797
172,117.050376892
179,113.37689209
180,95.9613723755
181,112.573791504
182,94.749382019
183,113.795936584
185,113.795936584
187,113.485328674
188,94.2074203491
189,93.7415771484
191,93.2604141235
192,114.434356689
193,94.4112167358
194,113.993621826
195,92.6630935669
196,113.922218323
198,94.3592910767
199,112.75756073
201,104.73361969
204,94.0651855469
205,106.010292053
206,93.8869857788
210,94.0960083008
211,104.0703125
216,112.553794861
219,116.302146912
220,93.4496994019
221,113.043762207
226,112.573791504
227,94.204284668
228,112.567771912
230,112.742759705
231,94.0176925659
235,116.551856995
236,93.9758529663
238,113.257652283
242,104.343193054
243,95.0922012329
244,78.8255004883
245,111.110816956
247,115.424980164
248,93.7407455444
249,94.3228225708
250,112.801277161
251,93.9758529663
253,116.551856995
254,93.6971664429
256,94.2402877808
257,93.9576187134
258,113.622436523
259,94.1092147827
262,79.4061889648
266,92.9353942871
267,112.671531677
272,103.695915222
273,113.795936584
275,98.1536636353
276,114.341682434
279,94.6266784668
280,106.371826172
283,93.8726882935
285,112.559928894
288,113.795936584
289,94.1243972778
290,104.580726624
291,94.4800415039
292,112.627838135
293,112.101158142
296,100.007408142
297,112.617370605
298,116.484092712
299,94.4302978516
304,92.4392318726
305,84.0791244507
306,93.3838424683
307,112.636444092
311,108.23500824
313,113.169975281
314,92.6524429321
316,92.9409790039
324,93.4303512573
327,94.4768066406
329,92.6749954224
330,113.959709167
337,104.100959778
338,94.2798461914
339,104.192047119
340,94.3011703491
343,93.2204284668
345,116.298240662
346,93.52368927
347,113.957099915
349,113.396789551
350,92.7918319702
352,113.6065979
353,93.1866455078
354,78.2976379395
357,93.0416488647
358,113.131126404
362,113.957672119
364,116.216308594
365,104.194297791
366,94.6997299194
367,113.152488708
368,94.136680603
370,78.3255081177
373,94.0378646851
377,93.1273574829
378,112.973899841
382,104.327842712
384,112.654907227
390,93.5056228638
392,112.66607666
393,112.121315002
395,94.7565689087
396,105.996528625
399,78.4157104492
406,113.169975281
408,113.169975281
409,93.2694320679
410,79.0078811646
412,112.528007507
413,93.2393798828
419,93.9992446899
420,113.156494141
421,92.7992553711
430,98.7796325684
434,93.8366088867
436,94.2043151855
437,93.6606216431
438,93.4794311523
439,113.438972473
440,94.3703994751
443,114.244293213
446,94.2527694702
448,93.5564498901
452,94.2339706421
453,104.167869568
457,104.121376038
458,93.8410339355
459,114.673042297
460,103.4945755
462,104.124572754
464,103.434989929
465,116.303611755
467,115.196258545
471,110.754737854
472,78.3464736938
473,95.9473648071
475,94.5321273804
480,94.5691146851
488,113.599708557
490,112.636444092
491,104.053649902
492,78.4204330444
493,93.5230789185
497,92.7038345337
498,113.772621155
499,94.4559707642
500,103.804649353
501,94.0625610352
502,114.086151123
506,78.3067321777
510,111.770957947
511,92.6179733276
512,92.9572982788
516,103.300598145
518,93.4213027954
519,113.848297119
521,93.0856628418
522,112.102073669
526,113.576416016
529,94.8302001953
532,112.848846436
533,93.2890090942
536,114.474647522
537,100.549537659
539,94.5815048218
540,104.061439514
541,93.7992172241
543,93.9507064819
546,112.536682129
547,94.0021896362
548,78.3511047363
551,93.2561721802
552,103.670677185
556,104.0390625
557,95.0152359009
558,113.152488708
559,93.9017944336
560,106.346618652
562,106.673065186
566,94.6114883423
570,113.772621155
571,93.6606216431
572,106.840667725
573,94.2760314941
575,116.303611755
576,112.836051941
577,92.917137146
579,92.9307022095
580,112.274604797
581,112.765930176
589,112.636444092
591,103.664520264
593,93.7934799194
594,104.626686096
595,94.024559021
598,92.9602890015
602,111.819725037
604,114.104705811
606,113.314476013
608,93.822265625
609,104.076629639
610,93.7627639771
616,112.431388855
617,94.4666976929
618,103.643501282
620,104.879524231
622,114.192649841
623,92.9442977905
624,114.875862122
626,112.84942627
628,112.807289124
629,94.6052780151
630,112.862693787
637,94.6575927734
638,105.151794434
643,94.2885818481
645,94.5691146851
646,115.077796936
648,95.1056518555
652,94.5627975464
653,93.5845413208
654,113.772621155
656,112.419189453
657,93.7349243164
659,96.4718704224
660,103.993980408
663,93.8010635376
664,113.498413086
666,103.917022705
668,111.502113342
669,92.2778549194
671,94.4896011353
675,94.3658065796
677,94.182975769
678,111.032737732
679,104.574668884
682,94.2687911987
685,104.002113342
687,93.3129348755
688,92.9753036499
693,113.072303772
696,94.4448471069
698,94.6307144165
701,94.9703292847
704,104.235389709
705,116.575965881
709,113.522277832
710,94.1913452148
711,103.8022995
712,94.4969711304
714,112.848060608
715,94.0700759888
716,112.754402161
717,94.1145706177
720,116.31162262
721,93.4432144165
724,104.949790955
725,93.456703186
726,115.061889648
728,112.960792542
731,94.3114624023
734,104.191040039
738,94.0988998413
745,113.326469421
746,92.7709732056
751,79.0956802368
754,94.4598999023
756,93.9699630737
758,94.2555847168
759,114.352111816
761,116.50982666
766,93.4222412109
767,112.66091156
768,93.1846084595
769,113.605163574
770,94.2931594849
771,78.4932937622
772,104.519348145
773,92.9836196899
774,113.353614807
776,112.701271057
777,93.9994506836
780,117.056213379
782,104.075744629
787,103.677223206
788,94.6604003906
792,92.9840164185
793,113.232795715
798,94.9309692383
800,92.8695983887
806,112.754402161
809,113.113670349
811,114.397422791
812,93.5329818726
814,116.314537048
816,103.852416992
817,93.8739318848
818,110.623085022
820,113.710998535
823,94.0743484497
829,92.8420944214
830,114.086463928
831,91.4571228027
834,112.367042542
839,94.5893325806
841,78.6523513794
844,104.174316406
845,93.9491348267
848,92.5631484985
850,93.257019043
851,103.568809509
852,93.691444397
854,93.852722168
855,94.5874557495
856,105.827766418
859,102.913780212
861,113.353614807
864,94.9269332886
865,113.091011047
866,93.7292098999
867,94.0214614868
869,94.9425582886
871,92.7367248535
872,112.754402161
882,103.625007629
883,93.909034729
885,94.6826553345
888,94.6687850952
893,112.335014343
901,110.479194641
903,104.062263489
904,93.1590957642
905,103.882720947
910,94.7222213745
911,111.251716614
914,114.359619141
918,115.097007751
921,92.7166366577
928,94.0323257446
929,104.421104431
932,93.5870056152
933,104.214324951
934,94.7222213745
935,112.722930908
937,78.4701461792
939,94.5280761719
940,103.60622406
941,94.9268875122
942,103.905586243
943,94.3812255859
944,103.617431641
947,112.760864258
949,112.77557373
951,113.817649841
952,94.0817642212
953,104.062263489
954,78.401512146
957,112.452819824
959,93.1867294312
960,114.982200623
963,116.314537048
965,112.760864258
967,103.786743164
971,93.6503372192
972,78.4474868774
973,94.6681442261
974,112.952880859
975,94.0615615845
978,115.76171875
980,114.441642761
981,95.2515869141
984,114.378074646
986,94.7222213745
988,93.1812362671
989,111.849128723
990,104.284858704
992,110.479194641
996,93.9609680176
999,113.602485657
1000,92.993812561
1001,113.091011047
1002,93.1787643433
1003,112.701271057
1004,93.9453964233
1008,111.962348938
1009,94.4400634766
1010,105.38860321
1012,115.259544373
1013,92.716758728
1014,112.914634705
1015,93.6744308472
1016,116.615577698
1019,94.7494735718
1020,113.533485413
1021,94.7222213745
1022,104.042930603
1024,94.7222213745
1025,78.8111419678
1027,94.8679428101
1028,104.888061523
1029,93.2673721313
1030,94.8756027222
1033,112.863441467
1036,93.2027893066
1037,113.184837341
1038,92.891746521
1042,94.5280761719
1043,103.948547363
1044,93.6998062134
1045,112.466178894
1047,114.945335388
1050,94.0274047852
1051,112.665733337
1054,93.9376144409
1056,95.2515869141
1057,93.8887710571
1059,94.2715988159
1062,102.251243591
1063,103.839439392
1064,95.2515869141
1066,93.6979064941
1070,104.199684143
1076,112.583656311
1077,102.953208923
1078,112.902885437
1080,113.5651474
1082,114.281799316
1083,94.4157943726
1089,112.482780457
1091,94.8841171265
1093,93.1583480835
1097,95.1985702515
1099,93.0767440796
1101,95.0196533203
1103,94.3711776733
1104,112.517364502
1106,112.391227722
1109,94.2013549805
1110,114.05078125
1111,93.6393432617
1112,113.219146729
1114,94.2305831909
1116,94.2861099243
1117,112.63394165
1120,94.6926040649
1124,112.824180603
1125,93.2445068359
1126,112.610679626
1134,112.584480286
1137,94.1686630249
1138,113.412384033
1144,112.91493988
1145,94.2691345215
1146,93.019203186
1148,94.4626159668
1150,94.4977035522
1152,104.232658386
1153,95.4850463867
1154,103.886863708
1155,94.5347824097
1157,94.2483596802
1162,94.5870285034
1165,112.720298767
1166,92.8747024536
1167,103.997589111
1168,95.0052566528
1169,102.841712952
1171,116.640869141
1172,95.2921981812
1173,102.841712952
1174,94.4222717285
1176,94.6058654785
1177,103.689369202
1178,93.7019042969
1182,112.860778809
1186,94.8891601562
1187,114.235313416
1188,94.8343505859
1189,117.126502991
1191,106.200263977
1192,94.7444458008
1197,113.226501465
1198,93.5556106567
1200,78.4918289185
1201,94.5567932129
1203,94.6312484741
1209,116.321136475
1214,103.895500183
1218,112.357322693
1222,95.6019515991
1226,94.8420181274
1228,93.8592224121
1230,93.4659423828
1232,78.5098724365
1233,94.6760253906
1236,114.905967712
1238,94.6975097656
1241,112.917755127
1244,104.710777283
1246,95.0314712524
1247,113.215057373
1250,113.367515564
1251,93.5076904297
1254,114.761566162
1255,94.9973678589
1256,111.573768616
1257,93.4886474609
1258,92.5541000366
1259,112.821380615
1260,94.3091049194
1263,112.754638672
1267,78.4809799194
1268,112.472587585
1271,94.6131362915
1272,112.456512451
1274,104.459655762
1275,94.5870285034
1276,112.736198425
1277,92.9389419556
1279,93.019203186
1281,94.0994262695
1282,94.8343505859
1283,112.781066895
1285,113.70035553
1286,94.4098434448
1289,113.443153381
1296,113.143089294
1299,94.1973648071
1301,94.1105957031
1306,94.5318603516
1307,94.0075454712
1308,93.2913589478
1313,112.736198425
1314,94.9918441772
1315,114.05078125
1316,93.5509719849
1317,112.878234863
1319,92.6159286499
1323,94.8593521118
1324,103.97403717
1325,93.6988754272
1328,103.923828125
1329,93.2422866821
1330,113.376464844
1331,93.8376083374
1332,103.967895508
1337,95.4172363281
1338,112.88457489
1339,93.5384902954
1340,112.714439392
1343,113.807006836
1347,103.972167969
1348,93.5629653931
1349,104.633415222
1352,93.509803772
1354,95.3344726562
1359,112.23891449
1360,95.1066513062
1363,113.370765686
1364,94.6397705078
1365,104.122428894
1366,94.4903793335
1372,93.8297348022
1375,103.751594543
1376,93.9776611328
1378,94.129737854
1379,113.042274475
1380,95.0906906128
1381,102.979248047
1384,114.989723206
1387,94.3300170898
1388,112.836143494
1392,78.203125
1394,104.653541565
1395,94.9942550659
1396,113.419334412
1398,93.6991043091
1399,113.419334412
1400,93.7894592285
1401,93.5531616211
1403,94.8688354492
1404,113.384460449
1406,113.419334412
1407,94.0098876953
1408,113.081916809
1410,78.6549301147
1412,113.317352295
1413,93.8766098022
