id,y
1,80.1427536011
2,97.4211120605
3,79.1343460083
4,78.7004699707
5,115.958267212
8,94.6895904541
10,112.534942627
11,95.6278610229
12,116.297912598
14,96.4213104248
15,116.301895142
16,106.114685059
17,97.5256347656
19,96.1491699219
20,105.73638916
21,96.8845977783
22,116.542266846
23,97.5183181763
26,96.8011703491
28,96.4473190308
29,95.8188018799
33,95.8188018799
35,94.5548477173
41,95.232711792
42,93.7916717529
43,116.875648499
45,104.184371948
46,103.716178894
51,94.1511001587
53,78.879699707
55,113.586326599
56,93.5632705688
57,103.843276978
58,94.4481506348
59,104.164840698
63,113.88659668
64,94.4939880371
65,106.354324341
69,93.9347305298
71,94.725402832
72,104.243453979
73,94.3630828857
76,104.098266602
77,104.656967163
78,116.247924805
82,94.4127655029
83,106.354324341
84,94.054069519
85,103.78578186
87,112.15007019
88,95.1642303467
89,113.611442566
91,95.2055282593
93,95.0530700684
94,104.04511261
95,94.0202789307
96,111.609687805
97,94.1290588379
98,113.081726074
99,94.2727508545
101,104.017150879
103,113.611442566
104,92.7503662109
105,112.772109985
110,94.9773101807
111,109.378738403
113,112.639656067
114,93.213470459
115,113.070884705
117,113.595024109
120,94.1120300293
121,112.981948853
122,95.3248443604
123,112.229522705
126,113.591552734
132,112.481338501
135,104.634536743
137,104.225318909
138,93.2722015381
140,93.7061157227
142,113.503509521
144,112.183883667
148,93.1513671875
149,113.520530701
155,96.4303131104
156,112.204948425
157,94.1290588379
162,113.021820068
163,94.9457092285
167,94.8321685791
172,116.782073975
179,113.191986084
180,96.1075820923
181,112.377105713
182,94.88230896
183,113.595024109
185,113.595024109
187,113.342468262
188,94.3136749268
189,93.862411499
191,93.3776931763
192,114.287231445
193,94.5353546143
194,113.828453064
195,92.765625
196,113.739944458
198,94.4606246948
199,112.568969727
201,104.673713684
204,94.1725463867
205,105.961624146
206,94.0117034912
210,94.2268676758
211,104.017150879
216,112.351242065
219,116.075691223
220,93.5813903809
221,112.889678955
226,112.377105713
227,94.3210144043
228,112.374588013
230,112.533111572
231,94.1290588379
235,116.309448242
236,94.1032409668
238,113.040328979
242,104.29460144
243,95.2248840332
244,79.193977356
245,110.906829834
247,115.061767578
248,93.8457794189
249,94.4409332275
250,112.617477417
251,94.1032409668
253,116.309448242
254,93.8073120117
256,94.3592834473
257,94.0758972168
258,113.458206177
259,94.2150268555
262,79.7318496704
266,93.0334777832
267,112.490699768
272,103.636474609
273,113.595024109
275,98.2781829834
276,114.15271759
279,94.7406616211
280,106.354324341
283,93.9804992676
285,112.370025635
288,113.595024109
289,94.2529220581
290,104.538497925
291,94.594833374
292,112.462394714
293,111.922782898
296,100.071647644
297,112.422538757
298,116.242599487
299,94.5426330566
304,92.5425033569
305,84.1162261963
306,93.497718811
307,112.474990845
311,108.195037842
313,112.988250732
314,92.7531661987
316,93.0300140381
324,93.532913208
327,94.5971450806
329,92.7820892334
330,113.794769287
337,104.035331726
338,94.4143676758
339,104.119514465
340,94.4229507446
343,93.3034057617
345,116.071807861
346,93.6250610352
347,113.697723389
349,113.214752197
350,92.8925933838
352,113.43938446
353,93.3015899658
354,78.6912307739
357,93.1425933838
358,112.940856934
362,113.734100342
364,115.982406616
365,104.158996582
366,94.8249053955
367,112.966186523
368,94.2677001953
370,78.7142562866
373,94.1332626343
377,93.2410125732
378,112.785919189
382,104.297302246
384,112.464103699
390,93.6052398682
392,112.492416382
393,111.923614502
395,94.8774337769
396,105.990516663
399,78.8177337646
406,112.988250732
408,112.988250732
409,93.3869476318
410,79.3627319336
412,112.343086243
413,93.339630127
419,94.1250152588
420,112.952835083
421,92.8876953125
430,98.6591949463
434,93.9600219727
436,94.3110809326
437,93.7783355713
438,93.5742950439
439,113.219673157
440,94.4835586548
443,114.070175171
446,94.365234375
448,93.6748046875
452,94.352684021
453,104.117706299
457,104.060424805
458,93.9645690918
459,114.454376221
460,103.423042297
462,104.066711426
464,103.366035461
465,116.077194214
467,114.967407227
471,110.544845581
472,78.745803833
473,96.1341400146
475,94.6485137939
480,94.6850891113
488,113.411743164
490,112.474990845
491,103.999458313
492,78.8120727539
493,93.6368865967
497,92.7885284424
498,113.61164856
499,94.5699005127
500,103.764556885
501,94.1921234131
502,113.833351135
506,78.6931762695
510,111.582626343
511,92.7261123657
512,93.0720825195
516,102.91065979
518,93.5417480469
519,113.591842651
521,93.1951370239
522,111.893203735
526,113.414093018
529,94.9830322266
532,112.66582489
533,93.4000549316
536,114.298492432
537,100.476799011
539,94.6978149414
540,104.00717926
541,93.9005126953
543,94.0772247314
546,112.361030579
547,94.1303024292
548,78.7351074219
551,93.3629608154
552,103.608657837
556,103.988044739
557,95.1432495117
558,112.966186523
559,94.0010223389
560,106.30255127
562,106.637268066
566,94.729019165
570,113.61164856
571,93.7783355713
572,106.836425781
573,94.3841629028
575,116.077194214
576,112.669906616
577,93.0076141357
579,93.0320892334
580,112.086685181
581,112.609848022
589,112.474990845
591,103.622909546
593,93.9158401489
594,104.590133667
595,94.1398925781
598,93.0590209961
602,111.623519897
604,113.951721191
606,113.119010925
608,93.927230835
609,104.022438049
610,93.8837585449
616,112.255348206
617,94.5851898193
618,103.596603394
620,104.861778259
622,114.030258179
623,93.0358047485
624,114.730453491
626,112.667907715
628,112.621856689
629,94.7557220459
630,112.655776978
637,94.7801208496
638,105.132995605
643,94.4037399292
645,94.6850891113
646,114.84588623
648,95.2308731079
652,94.6790008545
653,93.7006072998
654,113.61164856
656,112.241012573
657,93.8383789062
659,96.6653442383
660,103.939109802
663,93.9296722412
664,113.328926086
666,103.862716675
668,111.299575806
669,92.3618164062
671,94.6040344238
675,94.4875030518
677,94.2902374268
678,110.820014954
679,104.527626038
682,94.3759613037
685,103.946762085
687,93.4222869873
688,93.0800170898
693,112.889045715
696,94.5623245239
698,94.748046875
701,95.1139831543
704,104.185119629
705,116.333297729
709,113.346466064
710,94.3202514648
711,103.750595093
712,94.6072998047
714,112.671340942
715,94.1808624268
716,112.59602356
717,94.2501983643
720,116.085258484
721,93.5630645752
724,104.850257874
725,93.5454864502
726,114.819320679
728,112.769363403
731,94.4267425537
734,104.141296387
738,94.2149200439
745,113.150619507
746,92.8774261475
751,79.4527435303
754,94.5766830444
756,94.0764770508
758,94.3871841431
759,114.136459351
761,116.2709198
766,93.5163574219
767,112.494422913
768,93.2799072266
769,113.423446655
770,94.3957366943
771,78.882232666
772,104.472221375
773,93.0817871094
774,113.203948975
776,112.511444092
777,94.1259155273
780,116.787780762
782,104.021583557
787,103.633209229
788,94.7776641846
792,93.0727844238
793,113.070220947
798,95.0448379517
800,92.9449462891
806,112.59602356
809,112.934204102
811,114.180076599
812,93.663734436
814,116.088127136
816,103.798706055
817,93.971206665
818,110.600112915
820,113.516387939
823,94.2009277344
829,92.9174880981
830,113.862121582
831,91.5348052979
834,112.191635132
839,94.7150726318
841,79.0357971191
844,104.122207642
845,94.0744247437
848,92.6647872925
850,93.3600921631
851,103.504653931
852,93.8143310547
854,93.9532089233
855,94.7043762207
856,105.653503418
859,102.843933105
861,113.203948975
864,95.0511322021
865,112.934188843
866,93.8286437988
867,94.1463775635
869,95.0651092529
871,92.8346252441
872,112.59602356
882,103.573432922
883,94.0311050415
885,94.8035202026
888,94.7907562256
893,112.164222717
901,110.251815796
903,104.008010864
904,93.234588623
905,103.825942993
910,94.8388595581
911,111.042373657
914,114.188873291
918,114.886047363
921,92.8006820679
928,94.1613311768
929,104.377876282
932,93.7003860474
933,104.161331177
934,94.8388595581
935,112.551521301
937,78.8453674316
939,94.6394805908
940,103.561729431
941,95.0749206543
942,103.846542358
943,94.4920501709
944,103.554397583
947,112.602104187
949,112.581665039
951,113.666015625
952,94.1938018799
953,104.008010864
954,78.7971038818
957,112.255447388
959,93.2823791504
960,114.74331665
963,116.088127136
965,112.602104187
967,103.728713989
971,93.7537612915
972,78.8441162109
973,94.7844238281
974,112.769897461
975,94.1792755127
978,115.504936218
980,114.297225952
981,95.3840713501
984,114.203849792
986,94.8388595581
988,93.2767333984
989,111.658126831
990,104.221817017
992,110.251815796
996,94.0836029053
999,113.380874634
1000,93.0901794434
1001,112.934188843
1002,93.2741928101
1003,112.511444092
1004,94.0625839233
1008,111.773826599
1009,94.5809783936
1010,105.308135986
1012,115.014450073
1013,92.8135223389
1014,112.645210266
1015,93.7981414795
1016,116.371002197
1019,94.9086151123
1020,113.350082397
1021,94.8388595581
1022,103.98841095
1024,94.8388595581
1025,79.1844711304
1027,94.9885559082
1028,104.848953247
1029,93.3764190674
1030,95.0026626587
1033,112.678024292
1036,93.3120956421
1037,113.024154663
