id,y
1,79.9277038574
2,97.5492401123
3,78.8518829346
4,78.3917236328
5,116.305389404
8,94.7071914673
10,112.72870636
11,95.6244506836
12,116.474319458
14,96.3927536011
15,116.478347778
16,106.141090393
17,97.5194168091
19,96.1363220215
20,105.754974365
21,96.9479064941
22,116.735481262
23,97.5133743286
26,96.780632019
28,96.2920455933
29,95.7010650635
33,95.7010650635
35,94.4696426392
41,95.1428375244
42,93.7293167114
43,117.088760376
45,104.199493408
46,103.754348755
51,94.0544204712
53,78.5878601074
55,113.68914032
56,93.4892730713
57,103.892753601
58,94.3783416748
59,104.1693573
63,113.998847961
64,94.3982009888
65,106.342529297
69,93.8882751465
71,94.6425933838
72,104.265792847
73,94.2890472412
76,104.125480652
77,104.675621033
78,116.428970337
82,94.3369979858
83,106.342529297
84,93.9610290527
85,103.837966919
87,112.309585571
88,95.06980896
89,113.763328552
91,95.0977478027
93,94.9537506104
94,104.083053589
95,93.9468688965
96,111.754844666
97,94.0523757935
98,113.211303711
99,94.1998291016
101,104.062858582
103,113.763328552
104,92.6956481934
105,112.879348755
110,94.8852996826
111,109.643280029
113,112.795639038
114,93.1482543945
115,113.38420105
117,113.745819092
120,94.0364990234
121,113.106071472
122,95.2023468018
123,112.393760681
126,113.698265076
132,112.60319519
135,104.681098938
137,104.283599854
138,93.2092437744
140,93.6268386841
142,113.660018921
144,112.340042114
148,93.101852417
149,113.693267822
155,96.2466430664
156,112.365531921
157,94.0523757935
162,113.158691406
163,94.849571228
167,94.7254486084
172,116.988975525
179,113.327003479
180,95.9768218994
181,112.531417847
182,94.7754211426
183,113.745819092
185,113.745819092
187,113.427703857
188,94.2416381836
189,93.7766036987
191,93.2993545532
192,114.370880127
193,94.4410552979
194,113.936187744
195,92.7086105347
196,113.868133545
198,94.3932800293
199,112.71257019
201,104.722709656
204,94.1002044678
205,105.988685608
206,93.9203338623
210,94.1269073486
211,104.062858582
216,112.512527466
219,116.238945007
220,93.4849243164
221,112.99105072
226,112.531417847
227,94.2367706299
228,112.524856567
230,112.701377869
231,94.0523757935
235,116.489585876
236,94.008140564
238,113.213981628
242,104.333084106
243,95.1159133911
244,78.9224472046
245,111.079788208
247,115.390594482
248,93.7783966064
249,94.3542785645
250,112.755187988
251,94.008140564
253,116.489585876
254,93.7342529297
256,94.2721633911
257,93.991569519
258,113.56741333
259,94.1441879272
262,79.5062408447
266,92.9797744751
267,112.625846863
272,103.692092896
273,113.745819092
275,98.1575622559
276,114.285804749
279,94.6567153931
280,106.342529297
283,93.9089584351
285,112.516525269
288,113.745819092
289,94.1554946899
290,104.5679245
291,94.5109481812
292,112.57989502
293,112.059013367
296,100.008514404
297,112.574386597
298,116.422134399
299,94.4619674683
304,92.4861679077
305,84.1948699951
306,93.4224853516
307,112.587768555
311,108.196556091
313,113.120986938
314,92.6983413696
316,92.9868164062
324,93.4705505371
327,94.5068283081
329,92.7196731567
330,113.902481079
337,104.095367432
338,94.3088684082
339,104.186965942
340,94.3321533203
343,93.2653427124
345,116.235069275
346,93.5634536743
347,113.915603638
349,113.346282959
350,92.8367462158
352,113.552177429
353,93.2264785767
354,78.3940582275
357,93.0848007202
358,113.083831787
362,113.910202026
364,116.154937744
365,104.183006287
366,94.7274017334
367,113.104393005
368,94.1672592163
370,78.4225463867
373,94.0750579834
377,93.1678161621
378,112.927314758
382,104.314834595
384,112.610992432
390,93.5458068848
392,112.619232178
393,112.082244873
395,94.7845611572
396,105.967918396
399,78.5099105835
406,113.120986938
408,113.120986938
409,93.308265686
410,79.1058273315
412,112.483985901
413,93.281288147
419,94.0316619873
420,113.11125946
421,92.8461761475
430,98.8199539185
434,93.8705291748
436,94.2384643555
437,93.6967163086
438,93.5205841064
439,113.394378662
440,94.4023513794
443,114.18661499
446,94.2856292725
448,93.5931549072
452,94.2659301758
453,104.159233093
457,104.114868164
458,93.8749084473
459,114.619812012
460,103.494163513
462,104.117530823
464,103.434539795
465,116.240386963
467,115.141113281
471,110.727149963
472,78.4415969849
473,95.9561691284
475,94.5624084473
480,94.5992202759
488,113.548805237
490,112.587768555
491,104.04649353
492,78.5163269043
493,93.5607681274
497,92.7520446777
498,113.716026306
499,94.487197876
500,103.796852112
501,94.0939025879
502,114.042663574
506,78.4042816162
510,111.732749939
511,92.6628646851
512,92.9987411499
516,103.354499817
518,93.4585876465
519,113.807052612
521,93.1270980835
522,112.064979553
526,113.521392822
529,94.852355957
532,112.802307129
533,93.3287811279
536,114.415725708
537,100.56968689
539,94.6114578247
540,104.054229736
541,93.8370742798
543,93.9833221436
546,112.49105835
547,94.0341873169
548,78.4487457275
551,93.2968826294
552,103.667449951
556,104.031471252
557,95.0402450562
558,113.104393005
559,93.9392852783
560,106.321914673
562,106.644729614
566,94.6410369873
570,113.716026306
571,93.6967163086
572,106.805915833
573,94.309463501
575,116.240386963
576,112.786781311
577,92.962890625
579,92.9745483398
580,112.232849121
581,112.71547699
589,112.587768555
591,103.657943726
593,93.8278808594
594,104.612632751
595,94.0585327148
598,93.0043792725
602,111.782478333
604,114.04447937
606,113.266784668
608,93.8593597412
609,104.06930542
610,93.7976074219
616,112.386566162
617,94.4970779419
618,103.637954712
620,104.860588074
622,114.133369446
623,92.9897003174
624,114.809051514
626,112.802635193
628,112.761428833
629,94.6293869019
630,112.820022583
637,94.6859741211
638,105.131141663
643,94.3207626343
645,94.5992202759
646,115.023971558
648,95.1305084229
652,94.5928955078
653,93.6214370728
654,113.716026306
656,112.374809265
657,93.7728729248
659,96.4759216309
660,103.987335205
663,93.8343811035
664,113.445129395
666,103.910812378
668,111.468132019
669,92.3291244507
671,94.5205078125
675,94.3963623047
677,94.2171936035
678,111.003684998
679,104.562705994
682,94.3024291992
685,103.995483398
687,93.3528289795
688,93.0183029175
693,113.024253845
696,94.4755554199
698,94.6601715088
701,94.9930343628
704,104.226318359
705,116.513565063
709,113.46987915
710,94.2219009399
711,103.796447754
712,94.528503418
714,112.800483704
715,94.1044998169
716,112.704406738
717,94.1445541382
720,116.248352051
721,93.4804458618
724,104.943969727
725,93.4990158081
726,115.00995636
728,112.914886475
731,94.3434448242
734,104.182189941
738,94.1322402954
745,113.275421143
746,92.8150939941
751,79.1926574707
754,94.4906082153
756,94.0057754517
758,94.2852554321
759,114.300605774
761,116.447273254
766,93.4639053345
767,112.612915039
768,93.227722168
769,113.55317688
770,94.3274002075
771,78.5891265869
772,104.507774353
773,93.0276412964
774,113.298034668
776,112.65688324
777,94.03175354
780,116.994796753
782,104.06842804
787,103.670974731
788,94.6896514893
792,93.0296020508
793,113.180198669
798,94.9589157104
800,92.9182052612
806,112.704406738
809,113.064697266
811,114.345870972
812,93.5677871704
814,116.251251221
816,103.846557617
817,93.9119491577
818,110.565299988
820,113.660423279
823,94.1061096191
829,92.8908843994
830,114.038230896
831,91.5151138306
834,112.322570801
839,94.6176681519
841,78.748008728
844,104.165969849
845,93.9819717407
848,92.6095123291
850,93.2983322144
851,103.566642761
852,93.7264633179
854,93.8903503418
855,94.6172714233
856,105.828308105
859,102.91709137
861,113.298034668
864,94.9531860352
865,113.03843689
866,93.767868042
867,94.0538635254
869,94.9689712524
871,92.7824935913
872,112.704406738
882,103.620361328
883,93.9426803589
885,94.7111663818
888,94.6972045898
893,112.289985657
901,110.456413269
903,104.055038452
904,93.2056732178
905,103.877159119
910,94.7511520386
911,111.220596313
914,114.300590515
918,115.039558411
921,92.7648468018
928,94.0639648438
929,104.409576416
932,93.6243286133
933,104.205841064
934,94.7511520386
935,112.675331116
937,78.5684204102
939,94.5592269897
940,103.600532532
941,94.9491882324
942,103.900253296
943,94.413482666
944,103.614746094
947,112.710899353
949,112.73134613
951,113.759185791
952,94.1158905029
953,104.055038452
954,78.4968719482
957,112.411399841
959,93.2297668457
960,114.930198669
963,116.251251221
965,112.710899353
967,103.782066345
971,93.6888809204
972,78.5423583984
973,94.6975097656
974,112.905609131
975,94.0948944092
978,115.707298279
980,114.377655029
981,95.2742233276
984,114.319496155
986,94.7511520386
988,93.2243347168
989,111.810821533
990,104.277565002
992,110.456413269
996,93.9941635132
999,113.557159424
1000,93.0380783081
1001,113.03843689
1002,93.2218933105
1003,112.65688324
1004,93.9796066284
1008,111.922851562
1009,94.4669036865
1010,105.376571655
1012,115.20665741
1013,92.7628479004
1014,112.882011414
1015,93.7094268799
1016,116.553230286
1019,94.7711334229
1020,113.482276917
1021,94.7511520386
1022,104.035873413
1024,94.7511520386
1025,78.9073791504
1027,94.8951950073
1028,104.872627258
1029,93.3076324463
1030,94.9017410278
1033,112.817184448
1036,93.2434463501
1037,113.132240295
1038,92.9381790161
1042,94.5592269897
1043,103.939880371
1044,93.7359466553
1045,112.420410156
1047,114.892044067
1050,94.0596923828
1051,112.616851807
1054,93.9709320068
1056,95.2742233276
1057,93.9227142334
1059,94.3033599854
1062,102.265472412
1063,103.834609985
1064,95.2742233276
1066,93.7347564697
1070,104.192871094
1076,112.53666687
1077,102.950927734
1078,112.851264954
1080,113.512535095
1082,114.219223022
1083,94.447052002
1089,112.444503784
1091,94.9100646973
1093,93.2007217407
1097,95.2212219238
1099,93.1198120117
1101,95.0451812744
1103,94.4011001587
1104,112.471054077
1106,112.346450806
1109,94.2306976318
1110,113.992553711
1111,93.676612854
1112,113.166374207
1114,94.2606048584
1116,94.3142318726
1117,112.591438293
1120,94.7201538086
1124,112.778396606
1125,93.2845535278
1126,112.567527771
1134,112.538154602
1137,94.2021179199
1138,113.359695435
1144,112.862945557
1145,94.3009033203
1146,93.0616989136
1148,94.4915008545
1150,94.5274505615
1152,104.223724365
1153,95.5051879883
1154,103.879333496
1155,94.5658416748
1157,94.2767791748
1162,94.6174926758
1165,112.675827026
1166,92.9218597412
1167,103.99105835
1168,95.0310134888
1169,102.845863342
1171,116.578582764
1172,95.3146438599
1173,102.845863342
1174,94.4502334595
1176,94.6364974976
1177,103.685852051
1178,93.7381057739
1182,112.815124512
1186,94.9162063599
1187,114.175231934
1188,94.8602981567
1189,117.065254211
1191,106.172477722
1192,94.7730789185
1197,113.170265198
1198,93.5902099609
1200,78.5865859985
1201,94.5855865479
1203,94.6605682373
1209,116.257774353
1214,103.890136719
1218,112.312767029
1222,95.6192245483
1226,94.8661422729
1228,93.8951034546
1230,93.5033035278
1232,78.6049041748
1233,94.7048797607
1236,114.849639893
1238,94.7222900391
1241,112.865768433
1244,104.696792603
1246,95.0565032959
1247,113.163909912
1250,113.316856384
1251,93.5447540283
1254,114.70741272
1255,95.018661499
1256,111.537216187
1257,93.5265960693
1258,92.6033859253
1259,112.770614624
1260,94.3426971436
1263,112.704742432
1267,78.5760574341
1268,112.426452637
1271,94.6432723999
1272,112.410087585
1274,104.448226929
1275,94.6174926758
1276,112.686508179
1277,92.9825668335
1279,93.0616989136
1281,94.1332702637
1282,94.8602981567
1283,112.732467651
1285,113.652412415
1286,94.4407196045
1289,113.39012146
1296,113.087677002
1299,94.2305603027
1301,94.1420822144
1306,94.5614395142
1307,94.0402984619
1308,93.3304901123
1313,112.686508179
1314,95.0156707764
1315,113.992553711
1316,93.5872650146
1317,112.826980591
1319,92.6616744995
1323,94.8867340088
1324,103.967651367
1325,93.7371444702
1328,103.918434143
1329,93.2873458862
1330,113.320617676
1331,93.8743667603
1332,103.961418152
1337,95.4386978149
1338,112.833023071
1339,93.5749969482
1340,112.666984558
1343,113.752632141
1347,103.965988159
1348,93.5999832153
1349,104.621185303
1352,93.5468292236
1354,95.3608703613
1359,112.200012207
1360,95.1311798096
1363,113.31628418
1364,94.6683044434
1365,104.110549927
1366,94.5175018311
1372,93.8684692383
1375,103.746520996
1376,94.0105743408
1378,94.1595916748
1379,112.998504639
1380,95.1154022217
1381,102.981971741
1384,114.936096191
1387,94.3618469238
1388,112.789970398
1392,78.3017730713
1394,104.641952515
1395,95.0186309814
1396,113.364295959
1398,93.7345352173
1399,113.364295959
1400,93.8270263672
1401,93.5884170532
1403,94.8909301758
1404,113.324310303
1406,113.364295959
1407,94.0424346924
1408,113.030609131
1410,78.7503051758
1412,113.263412476
1413,93.9107666016
