id,y
1,88.5970644809
2,140.689873726
3,77.8713142798
4,76.363422341
5,139.494626625
8,92.1682762088
10,112.299092582
11,97.6776057786
12,116.067024694
14,111.217410252
15,116.077987895
16,110.902277536
17,135.515194378
19,105.719677292
20,109.331630245
21,128.561527804
22,119.196820816
23,135.412940044
26,120.4614328
28,97.4372135122
29,97.7427719032
33,97.7427719032
35,92.1388052419
41,93.8975365788
42,91.2057579622
43,124.43324853
45,101.913088923
46,101.106877804
51,91.9758928711
53,76.7834996379
55,111.501269312
56,91.1999840681
57,101.541504401
58,91.8156880293
59,101.490420109
63,112.578003896
64,92.1885501752
65,107.57435675
69,91.0010679066
71,92.3019388985
72,102.418762718
73,91.8313540465
76,102.026986597
77,104.298307635
78,116.601229099
82,91.8941392886
83,107.57435675
84,91.8876252275
85,101.355043531
87,109.761434404
88,93.586475958
89,113.729446799
91,93.7457361488
93,93.1746804223
94,102.139543886
95,91.5987883397
96,109.167340735
97,91.7308087681
98,111.274701555
99,91.754254649
101,102.194773307
103,113.729446799
104,90.2079635399
105,110.247732444
110,92.9103666582
111,107.437717487
113,110.545665046
114,90.7111982629
115,120.374481787
117,113.628335461
120,91.6996507634
121,110.909387563
122,94.0759488723
123,109.992888301
126,111.684404307
132,109.927567538
135,106.289929887
137,103.667711124
138,90.7359378291
140,91.4274243056
142,113.483140094
144,109.744442558
148,90.4438524187
149,114.136353439
155,91.9642544441
156,109.861234431
157,91.7308087681
162,111.241731707
163,92.8494128268
167,92.6302918495
172,122.741146095
179,111.726079853
180,99.2118215825
181,109.988960819
182,92.728625644
183,113.628335461
185,113.628335461
187,110.511003079
188,91.7640914369
189,91.6636139765
191,91.0551669921
192,112.931697848
193,92.2109101267
194,112.227223719
195,90.24034729
196,113.091311005
198,91.7803535319
199,110.175527632
201,106.822812693
204,91.6812568973
205,110.93742201
206,91.8431296332
210,92.0361959372
211,102.194773307
216,110.110585108
219,114.536581477
220,91.4428306812
221,110.308537405
226,109.988960819
227,91.962606029
228,109.916399673
230,110.713295776
231,91.7308087681
235,116.572622973
236,91.9355382917
238,112.379563791
242,103.386883602
243,93.8233985814
244,78.4358158916
245,107.353774156
247,124.984808389
248,91.3494219198
249,92.0684353233
250,110.219932657
251,91.9355382917
253,116.572622973
254,91.4217246264
256,92.0214402863
257,91.8117947362
258,111.523219676
259,91.6798679736
262,85.9911529298
266,90.4071335165
267,109.971558296
272,100.931619636
273,113.628335461
275,113.585917107
276,114.287612335
279,92.3378919329
280,107.57435675
283,91.5348602631
285,109.862132154
288,113.628335461
289,92.0428986051
290,104.320011537
291,92.1597000453
292,109.896752758
293,109.402354722
296,109.695442617
297,110.019277421
298,116.393899471
299,92.0687172937
304,90.0695764556
305,120.518814201
306,91.1486788385
307,109.902763588
311,114.331694792
313,111.073096055
314,90.2109740825
316,90.2769921069
324,90.9741324039
327,92.2326236503
329,90.2997766326
330,112.154449673
337,102.477973552
338,92.1614805228
339,103.044220022
340,92.0998280007
343,90.4040739338
345,114.538194726
346,91.0458177685
347,116.672334023
349,111.70671852
350,90.3240861075
352,111.635969138
353,90.930283221
354,75.9125104068
357,90.5475567243
358,111.1047545
362,115.103429171
364,115.474258757
365,102.144641231
366,92.5931288589
367,111.099975988
368,92.0626686984
370,76.0965935171
373,91.3729133955
377,90.84073023
378,110.647290741
382,102.442626171
384,110.017862484
390,90.9880105346
392,109.951155023
393,109.463741593
395,92.6692077873
396,107.04723356
399,77.1117475287
406,111.073096055
408,111.073096055
409,91.069959938
410,80.0242368024
412,109.779607835
413,90.7284910633
419,91.9384876034
420,111.493696085
421,90.1641892865
430,130.626436786
434,91.7859467289
436,91.7728012401
437,91.5317803678
438,90.8573300957
439,113.058232628
440,92.0285575165
443,113.175756473
446,91.9238465886
448,91.4285866039
452,92.0129699179
453,102.564668408
457,102.558117187
458,91.7912216133
459,116.609453611
460,100.487228537
462,102.531988384
464,100.483775357
465,114.531220375
467,117.12486362
471,106.64710679
472,76.3837671782
473,91.8107710077
475,92.2426851236
480,92.2837490693
488,112.496194136
490,109.902763588
491,102.139119195
492,76.4865238956
493,91.3093536062
497,90.0516124175
498,111.619780803
499,92.1208625618
500,101.154955591
501,92.0088368661
502,116.634176678
506,76.1428286717
510,109.102083836
511,90.2606486703
512,90.6618853347
516,120.434922315
518,91.3010495155
519,116.371734917
521,90.7298185949
522,109.598619541
526,111.354352292
529,92.7479444877
532,110.311472983
533,90.9860629501
536,113.622420555
537,103.808094766
539,92.3053703009
540,102.1742317
541,91.3153733392
543,91.9100428037
546,109.774439642
547,91.9593824213
548,76.4107197708
551,90.8704895161
552,100.848112282
556,102.026253919
557,93.5039068228
558,111.099975988
559,91.3554478247
560,109.8432721
562,108.870391572
566,92.3650103488
570,111.619780803
571,91.5317803678
572,108.757828231
573,91.8566603723
575,114.531220375
576,110.191786136
577,90.2796146241
579,90.4524234913
580,109.530559712
581,110.023004637
589,109.902763588
591,100.901583591
593,91.7340906282
594,104.167499777
595,91.8123134259
598,90.4385402713
602,109.084992512
604,111.9401964
606,111.781796513
608,91.4240444878
609,102.240668642
610,91.6863638986
616,109.655925151
617,92.1991562995
618,100.881110934
620,104.31656423
622,112.454055523
623,90.3157038946
624,114.711515096
626,110.302397929
628,110.244309783
629,92.3848114225
630,110.839470024
637,92.4953812445
638,105.574337414
643,91.9972676834
645,92.2837490693
646,117.508731803
648,93.8948862009
652,92.2786241871
653,91.4202838353
654,111.619780803
656,109.641331387
657,91.3066394849
659,92.333578906
660,101.897006503
663,91.8046494358
664,111.524002083
666,101.601792887
668,108.354988422
669,89.7584731277
671,92.1642629464
675,92.1478337282
677,91.7675304448
678,106.857765825
679,104.63496587
682,91.8310378624
685,101.934715818
687,90.9823231716
688,90.543488601
693,110.839095322
696,92.1636122367
698,92.3917721796
701,93.2644150458
704,102.895170941
705,116.63371234
709,111.828919048
710,92.0877154187
711,101.236080578
712,92.1035464153
714,110.272010138
715,91.7581975271
716,110.027545062
717,92.0537898888
720,114.519078476
721,91.3190284465
724,111.144686136
725,90.7090680622
726,118.282003095
728,110.662676828
731,92.0167124854
734,102.660634336
738,91.8778596308
745,111.351564037
746,90.3770366681
751,79.6774114313
754,92.1686971767
756,91.5873998826
758,92.1406714137
759,115.957943547
761,116.021641086
766,90.7860796242
767,109.939725742
768,90.5835181428
769,112.274042743
770,91.7502784634
771,76.8024886125
772,104.306237171
773,90.4503642917
774,110.538923809
776,110.085447006
777,91.944764923
780,122.792680756
782,102.236241941
787,100.935224845
